"","treatment","theft","communication","subject","group","period","profit","totalprofit","e","type","group1_id","invest","sum_invest","sum_invest_sq","surplus_value","surplus_share","profit_private","profit1","coop_index","group2_id","sum_invest_g1","sum_invest_g1_sq","sum_invest_g2","surplus_loss","surplus_loss_per","assigned","points","points_assigned","profit2","points_received","points_received_loss","gender","age","gpa"
"72.1",1,2,1,121512,1215,2,50.198,98.188,50,2,0,4,NA,NA,359.9,7.198,46,53.198,0.92,1,118,13924,9,16.1955,0,0,0,0,50.198,1,3,"2",21,3.7
"72.2",1,2,1,121512,1215,3,51.50975,149.69775,50,2,0,2,NA,NA,350.975,3.50975,48,51.50975,0.96,1,139,19321,27,47.381625,0,0,0,0,51.50975,0,0,"2",21,3.7
"72.3",1,2,1,121512,1215,4,57.21875,206.9165,50,2,0,10,NA,NA,344.375,17.21875,40,57.21875,0.8,1,145,21025,10,17.21875,0,0,0,0,57.21875,0,0,"2",21,3.7
"72.4",1,2,1,121512,1215,5,56.231,263.1475,50,2,0,8,NA,NA,355.775,14.231,42,56.231,0.84,1,133,17689,8,14.231,0,0,0,0,56.231,0,0,"2",21,3.7
"72.5",1,2,1,121512,1215,6,59.912,323.0595,50,2,0,16,NA,NA,323.9,25.912,34,59.912,0.68,1,158,24964,16,25.912,0,0,0,0,59.912,0,0,"2",21,3.7
"72.6",1,2,1,121512,1215,7,61.953125,385.012625,50,2,0,15,NA,NA,359.375,26.953125,35,61.953125,0.7,1,125,15625,15,26.953125,0,0,0,0,61.953125,0,0,"2",21,3.7
"72.7",1,2,1,121512,1215,8,57.21875,442.231375,50,2,0,10,NA,NA,344.375,17.21875,40,57.21875,0.8,1,95,9025,10,17.21875,0,0,0,0,57.21875,0,0,"2",21,3.7
"72.8",1,2,1,121512,1215,9,66.14525,508.376625,50,2,0,22,NA,NA,346.775,38.14525,28,66.14525,0.56,1,143,20449,25,43.346875,0,0,0,0,66.14525,0,0,"2",21,3.7
"72.9",1,2,1,121512,1215,10,42.5,550.876625,50,2,0,30,NA,NA,350,52.5,20,72.5,0.4,1,140,19600,32,56,0,0,0,0,42.5,10,30,"2",21,3.7
"72.10",1,2,1,121512,1215,11,57.75,608.626625,50,2,0,20,NA,NA,337.5,33.75,30,63.75,0.6,1,150,22500,20,33.75,0,0,0,0,57.75,2,6,"2",21,3.7
"72.11",1,2,1,121512,1215,12,56.88125,665.507875,50,2,0,22,NA,NA,344.375,37.88125,28,65.88125,0.56,1,145,21025,24,41.325,0,0,0,0,56.88125,3,9,"2",21,3.7
"72.12",1,2,1,121512,1215,13,53.75975,719.267625,50,2,0,18,NA,NA,341.775,30.75975,32,62.75975,0.64,1,147,21609,18,30.75975,0,0,0,0,53.75975,3,9,"2",21,3.7
"72.13",1,2,1,121512,1215,14,57.584375,776.852,50,2,0,21,NA,NA,329.375,34.584375,29,63.584375,0.58,1,155,24025,41,67.521875,0,0,0,0,57.584375,2,6,"2",21,3.7
"72.14",1,2,1,121512,1215,15,62.140625,838.992625,50,2,0,19,NA,NA,359.375,34.140625,31,65.140625,0.62,1,125,15625,34,61.09375,0,0,0,0,62.140625,1,3,"2",21,3.7
"73",1,2,1,121313,1213,1,17.10625,17.10625,50,1,4,25,NA,NA,357.5,32.10625,25,57.10625,0.5,0,130,16900,82,146.575,36.64375,40,0,40,17.10625,0,0,"2",21,3.5
"73.1",1,2,1,121313,1213,2,69.184375,86.290625,50,1,4,25,NA,NA,357.5,69.184375,25,94.184375,0.5,0,110,12100,27,48.2625,12.065625,25,0,25,69.184375,0,0,"2",21,3.5
"73.2",1,2,1,121313,1213,3,40.9375,127.228125,50,1,4,20,NA,NA,350,45.9375,30,75.9375,0.6,0,100,10000,55,96.25,24.0625,35,0,35,40.9375,0,0,"2",21,3.5
"73.3",1,2,1,121313,1213,4,50.4,177.628125,50,1,4,20,NA,NA,360,20.4,30,50.4,0.6,0,120,14400,88,158.4,39.6,0,0,0,50.4,0,0,"2",21,3.5
"73.4",1,2,1,121313,1213,5,60.625,238.253125,50,1,4,20,NA,NA,350,30.625,30,60.625,0.6,0,100,10000,90,157.5,39.375,0,0,0,60.625,0,0,"2",21,3.5
"73.5",1,2,1,121313,1213,6,32.576,270.829125,50,1,4,10,NA,NA,358.4,-7.42400000000001,40,32.576,0.8,0,112,12544,88,157.696,39.424,0,0,0,32.576,0,0,"2",21,3.5
"73.6",1,2,1,121313,1213,7,70.442125,341.27125,50,1,4,40,NA,NA,335.975,60.442125,10,70.442125,0.2,0,151,22801,68,114.2315,28.557875,0,0,0,70.442125,0,0,"2",21,3.5
"73.7",1,2,1,121313,1213,8,84.39225,425.6635,50,1,4,50,NA,NA,351.9,84.39225,0,84.39225,0,0,138,19044,98,172.431,43.10775,0,0,0,84.39225,0,0,"2",21,3.5
"73.8",1,2,1,121313,1213,9,79.6321875,505.2956875,50,1,4,50,NA,NA,332.775,79.6321875,0,79.6321875,0,0,153,23409,70,116.47125,29.1178125,0,0,0,79.6321875,0,0,"2",21,3.5
"73.9",1,2,1,121313,1213,10,103.984375,609.2800625,50,1,4,50,NA,NA,357.5,103.984375,0,103.984375,0,0,130,16900,75,134.0625,33.515625,0,0,0,103.984375,0,0,"2",21,3.5
"73.10",1,2,1,121313,1213,11,88.6171875,697.89725,50,1,4,50,NA,NA,344.375,88.6171875,0,88.6171875,0,0,145,21025,70,120.53125,30.1328125,0,0,0,88.6171875,0,0,"2",21,3.5
"73.11",1,2,1,121313,1213,12,88.6171875,786.5144375,50,1,4,50,NA,NA,344.375,88.6171875,0,88.6171875,0,0,145,21025,70,120.53125,30.1328125,0,0,0,88.6171875,0,0,"2",21,3.5
"73.12",1,2,1,121313,1213,13,101.75,888.2644375,50,1,4,50,NA,NA,357.5,101.75,0,101.75,0,0,130,16900,80,143,35.75,0,0,0,101.75,0,0,"2",21,3.5
"73.13",1,2,1,121313,1213,14,71.6,959.8644375,50,1,4,50,NA,NA,320,71.6,0,71.6,0,0,160,25600,71,113.6,28.4,0,0,0,71.6,0,0,"2",21,3.5
"73.14",1,2,1,121313,1213,15,75.703125,1035.5675625,50,1,4,50,NA,NA,344.375,75.703125,0,75.703125,0,0,145,21025,100,172.1875,43.046875,0,0,0,75.703125,0,0,"2",21,3.5
"74",1,2,1,121613,1216,1,87.5390625,87.5390625,50,1,3,27,NA,NA,355.775,67.5390625,23,90.5390625,0.46,0,107,11449,50,88.94375,22.2359375,3,0,3,87.5390625,0,0,"1",19,4
"74.1",1,2,1,121613,1216,2,35.71875,123.2578125,50,1,3,20,NA,NA,357.5,23.71875,30,53.71875,0.6,0,130,16900,70,125.125,31.28125,18,0,18,35.71875,0,0,"1",19,4
"74.2",1,2,1,121613,1216,3,90.53515625,213.79296875,50,1,3,30,NA,NA,359.375,73.53515625,20,93.53515625,0.4,0,115,13225,45,80.859375,20.21484375,3,0,3,90.53515625,0,0,"1",19,4
"74.3",1,2,1,121613,1216,4,74.03125,287.82421875,50,1,3,30,NA,NA,344.375,54.03125,20,74.03125,0.4,0,145,21025,40,68.875,17.21875,0,0,0,74.03125,0,0,"1",19,4
"74.4",1,2,1,121613,1216,5,82,369.82421875,50,1,3,25,NA,NA,360,57,25,82,0.5,0,120,14400,40,72,18,0,0,0,82,0,0,"1",19,4
"74.5",1,2,1,121613,1216,6,77.75525,447.57946875,50,1,3,27,NA,NA,359.9,60.75525,23,83.75525,0.46,0,122,14884,42,75.579,18.89475,6,0,6,77.75525,0,0,"1",19,4
"74.6",1,2,1,121613,1216,7,97.12,544.69946875,50,1,3,31,NA,NA,359.6,78.12,19,97.12,0.38,0,116,13456,40,71.92,17.98,0,0,0,97.12,0,0,"1",19,4
"74.7",1,2,1,121613,1216,8,83.57625,628.27571875,50,1,3,29,NA,NA,357.975,62.57625,21,83.57625,0.42,0,129,16641,40,71.595,17.89875,0,0,0,83.57625,0,0,"1",19,4
"74.8",1,2,1,121613,1216,9,90.46125,718.73696875,50,1,3,32,NA,NA,358.775,72.46125,18,90.46125,0.36,0,127,16129,40,71.755,17.93875,0,0,0,90.46125,0,0,"1",19,4
"74.9",1,2,1,121613,1216,10,75.31125,794.04821875,50,1,3,32,NA,NA,341.775,57.31125,18,75.31125,0.36,0,147,21609,40,68.355,17.08875,0,0,0,75.31125,0,0,"1",19,4
"74.10",1,2,1,121613,1216,11,81.445,875.49321875,50,1,3,36,NA,NA,343.1,67.445,14,81.445,0.28,0,146,21316,40,68.62,17.155,0,0,0,81.445,0,0,"1",19,4
"74.11",1,2,1,121613,1216,12,74.03125,949.52446875,50,1,3,30,NA,NA,344.375,54.03125,20,74.03125,0.4,0,145,21025,40,68.875,17.21875,0,0,0,74.03125,0,0,"1",19,4
"74.12",1,2,1,121613,1216,13,69.355,1018.87946875,50,1,3,37,NA,NA,315.9,56.355,13,69.355,0.26,0,162,26244,40,63.18,15.795,0,0,0,69.355,0,0,"1",19,4
"74.13",1,2,1,121613,1216,14,82,1100.87946875,50,1,3,25,NA,NA,360,57,25,82,0.5,0,120,14400,40,72,18,0,0,0,82,0,0,"1",19,4
"74.14",1,2,1,121613,1216,15,83.555,1184.43446875,50,1,3,33,NA,NA,351.9,66.555,17,83.555,0.34,0,138,19044,40,70.38,17.595,0,0,0,83.555,0,0,"1",19,4
"75",1,2,1,121314,1213,1,15.2,15.2,50,2,0,32,NA,NA,357.5,57.2,18,75.2,0.36,1,130,16900,82,146.575,0,0,0,0,15.2,20,60,"2",18,3
"75.1",1,2,1,121314,1213,2,26.2625,41.4625,50,2,0,27,NA,NA,357.5,48.2625,23,71.2625,0.46,1,110,12100,27,48.2625,0,0,0,0,26.2625,15,45,"2",18,3
"75.2",1,2,1,121314,1213,3,20,61.4625,50,2,0,20,NA,NA,350,35,30,65,0.6,1,100,10000,55,96.25,0,0,0,0,20,15,45,"2",18,3
"75.3",1,2,1,121314,1213,4,80.4,141.8625,50,2,0,38,NA,NA,360,68.4,12,80.4,0.24,1,120,14400,88,158.4,0,0,0,0,80.4,0,0,"2",18,3
"75.4",1,2,1,121314,1213,5,77,218.8625,50,2,0,40,NA,NA,350,70,10,80,0.2,1,100,10000,90,157.5,0,0,0,0,77,1,3,"2",18,3
"75.5",1,2,1,121314,1213,6,80.096,298.9585,50,2,0,38,NA,NA,358.4,68.096,12,80.096,0.24,1,112,12544,88,157.696,0,0,0,0,80.096,0,0,"2",18,3
"75.6",1,2,1,121314,1213,7,62.23775,361.19625,50,2,0,18,NA,NA,335.975,30.23775,32,62.23775,0.64,1,151,22801,68,114.2315,0,0,0,0,62.23775,0,0,"2",18,3
"75.7",1,2,1,121314,1213,8,86.456,447.65225,50,2,0,48,NA,NA,351.9,84.456,2,86.456,0.04,1,138,19044,98,172.431,0,0,0,0,86.456,0,0,"2",18,3
"75.8",1,2,1,121314,1213,9,63.2775,510.92975,50,2,0,20,NA,NA,332.775,33.2775,30,63.2775,0.6,1,153,23409,70,116.47125,0,0,0,0,63.2775,0,0,"2",18,3
"75.9",1,2,1,121314,1213,10,71.5625,582.49225,50,2,0,35,NA,NA,357.5,62.5625,15,77.5625,0.3,1,130,16900,75,134.0625,0,0,0,0,71.5625,2,6,"2",18,3
"75.10",1,2,1,121314,1213,11,68.046875,650.539125,50,2,0,25,NA,NA,344.375,43.046875,25,68.046875,0.5,1,145,21025,70,120.53125,0,0,0,0,68.046875,0,0,"2",18,3
"75.11",1,2,1,121314,1213,12,68.046875,718.586,50,2,0,25,NA,NA,344.375,43.046875,25,68.046875,0.5,1,145,21025,70,120.53125,0,0,0,0,68.046875,0,0,"2",18,3
"75.12",1,2,1,121314,1213,13,73.625,792.211,50,2,0,30,NA,NA,357.5,53.625,20,73.625,0.4,1,130,16900,80,143,0,0,0,0,73.625,0,0,"2",18,3
"75.13",1,2,1,121314,1213,14,63.2,855.411,50,2,0,22,NA,NA,320,35.2,28,63.2,0.56,1,160,25600,71,113.6,0,0,0,0,63.2,0,0,"2",18,3
"75.14",1,2,1,121314,1213,15,86.09375,941.50475,50,2,0,50,NA,NA,344.375,86.09375,0,86.09375,0,1,145,21025,100,172.1875,0,0,0,0,86.09375,0,0,"2",18,3
"76",1,2,1,121614,1216,1,79.94375,79.94375,50,2,0,50,NA,NA,355.775,88.94375,0,88.94375,0,2,107,11449,50,88.94375,0,0,0,0,79.94375,3,9,"1",21,2.8
"76.1",1,2,1,121614,1216,2,38.375,118.31875,50,2,0,50,NA,NA,357.5,89.375,0,89.375,0,2,130,16900,70,125.125,0,0,0,0,38.375,17,51,"1",21,2.8
"76.2",1,2,1,121614,1216,3,64.90625,183.225,50,2,0,30,NA,NA,359.375,53.90625,20,73.90625,0.4,2,115,13225,45,80.859375,0,0,0,0,64.90625,3,9,"1",21,2.8
"76.3",1,2,1,121614,1216,4,68.046875,251.271875,50,2,0,25,NA,NA,344.375,43.046875,25,68.046875,0.5,2,145,21025,40,68.875,0,0,0,0,68.046875,0,0,"1",21,2.8
"76.4",1,2,1,121614,1216,5,70,321.271875,50,2,0,25,NA,NA,360,45,25,70,0.5,2,120,14400,40,72,0,0,0,0,70,0,0,"1",21,2.8
"76.5",1,2,1,121614,1216,6,66.9875,388.259375,50,2,0,25,NA,NA,359.9,44.9875,25,69.9875,0.5,2,122,14884,42,75.579,0,0,0,0,66.9875,1,3,"1",21,2.8
"76.6",1,2,1,121614,1216,7,69.95,458.209375,50,2,0,25,NA,NA,359.6,44.95,25,69.95,0.5,2,116,13456,40,71.92,0,0,0,0,69.95,0,0,"1",21,2.8
"76.7",1,2,1,121614,1216,8,66.746875,524.95625,50,2,0,25,NA,NA,357.975,44.746875,25,69.746875,0.5,2,129,16641,40,71.595,0,0,0,0,66.746875,1,3,"1",21,2.8
"76.8",1,2,1,121614,1216,9,69.846875,594.803125,50,2,0,25,NA,NA,358.775,44.846875,25,69.846875,0.5,2,127,16129,40,71.755,0,0,0,0,69.846875,0,0,"1",21,2.8
"76.9",1,2,1,121614,1216,10,49.721875,644.525,50,2,0,25,NA,NA,341.775,42.721875,25,67.721875,0.5,2,147,21609,40,68.355,0,0,0,0,49.721875,6,18,"1",21,2.8
"76.10",1,2,1,121614,1216,11,67.8875,712.4125,50,2,0,25,NA,NA,343.1,42.8875,25,67.8875,0.5,2,146,21316,40,68.62,0,0,0,0,67.8875,0,0,"1",21,2.8
"76.11",1,2,1,121614,1216,12,68.046875,780.459375,50,2,0,25,NA,NA,344.375,43.046875,25,68.046875,0.5,2,145,21025,40,68.875,0,0,0,0,68.046875,0,0,"1",21,2.8
"76.12",1,2,1,121614,1216,13,61.4875,841.946875,50,2,0,25,NA,NA,315.9,39.4875,25,64.4875,0.5,2,162,26244,40,63.18,0,0,0,0,61.4875,1,3,"1",21,2.8
"76.13",1,2,1,121614,1216,14,70,911.946875,50,2,0,25,NA,NA,360,45,25,70,0.5,2,120,14400,40,72,0,0,0,0,70,0,0,"1",21,2.8
"76.14",1,2,1,121614,1216,15,68.9875,980.934375,50,2,0,25,NA,NA,351.9,43.9875,25,68.9875,0.5,2,138,19044,40,70.38,0,0,0,0,68.9875,0,0,"1",21,2.8
"77",1,2,1,121315,1213,1,0,0,50,2,0,50,NA,NA,357.5,89.375,0,89.375,0,2,130,16900,82,146.575,0,0,0,0,-0.625,30,90,"1",18,2.8
"77.1",1,2,1,121315,1213,2,20,20,50,2,0,0,NA,NA,357.5,0,50,50,1,2,110,12100,27,48.2625,0,0,0,0,20,10,30,"1",18,2.8
"77.2",1,2,1,121315,1213,3,16.25,36.25,50,2,0,35,NA,NA,350,61.25,15,76.25,0.3,2,100,10000,55,96.25,0,0,0,0,16.25,20,60,"1",18,2.8
"77.3",1,2,1,121315,1213,4,90,126.25,50,2,0,50,NA,NA,360,90,0,90,0,2,120,14400,88,158.4,0,0,0,0,90,0,0,"1",18,2.8
"77.4",1,2,1,121315,1213,5,78.5,204.75,50,2,0,50,NA,NA,350,87.5,0,87.5,0,2,100,10000,90,157.5,0,0,0,0,78.5,3,9,"1",18,2.8
"77.5",1,2,1,121315,1213,6,89.6,294.35,50,2,0,50,NA,NA,358.4,89.6,0,89.6,0,2,112,12544,88,157.696,0,0,0,0,89.6,0,0,"1",18,2.8
"77.6",1,2,1,121315,1213,7,68.99375,363.34375,50,2,0,50,NA,NA,335.975,83.99375,0,83.99375,0,2,151,22801,68,114.2315,0,0,0,0,68.99375,5,15,"1",18,2.8
"77.7",1,2,1,121315,1213,8,87.975,451.31875,50,2,0,50,NA,NA,351.9,87.975,0,87.975,0,2,138,19044,98,172.431,0,0,0,0,87.975,0,0,"1",18,2.8
"77.8",1,2,1,121315,1213,9,83.19375,534.5125,50,2,0,50,NA,NA,332.775,83.19375,0,83.19375,0,2,153,23409,70,116.47125,0,0,0,0,83.19375,0,0,"1",18,2.8
"77.9",1,2,1,121315,1213,10,72.5,607.0125,50,2,0,40,NA,NA,357.5,71.5,10,81.5,0.2,2,130,16900,75,134.0625,0,0,0,0,72.5,3,9,"1",18,2.8
"77.10",1,2,1,121315,1213,11,82.484375,689.496875,50,2,0,45,NA,NA,344.375,77.484375,5,82.484375,0.1,2,145,21025,70,120.53125,0,0,0,0,82.484375,0,0,"1",18,2.8
"77.11",1,2,1,121315,1213,12,82.484375,771.98125,50,2,0,45,NA,NA,344.375,77.484375,5,82.484375,0.1,2,145,21025,70,120.53125,0,0,0,0,82.484375,0,0,"1",18,2.8
"77.12",1,2,1,121315,1213,13,89.375,861.35625,50,2,0,50,NA,NA,357.5,89.375,0,89.375,0,2,130,16900,80,143,0,0,0,0,89.375,0,0,"1",18,2.8
"77.13",1,2,1,121315,1213,14,79.4,940.75625,50,2,0,49,NA,NA,320,78.4,1,79.4,0.02,2,160,25600,71,113.6,0,0,0,0,79.4,0,0,"1",18,2.8
"77.14",1,2,1,121315,1213,15,86.09375,1026.85,50,2,0,50,NA,NA,344.375,86.09375,0,86.09375,0,2,145,21025,100,172.1875,0,0,0,0,86.09375,0,0,"1",18,2.8
"78",1,2,1,121615,1216,1,85.8890625,85.8890625,50,1,2,25,NA,NA,355.775,60.8890625,25,85.8890625,0.5,0,107,11449,50,88.94375,22.2359375,0,0,0,85.8890625,0,0,"1",18,3
"78.1",1,2,1,121615,1216,2,60.46875,146.3578125,50,1,2,25,NA,NA,357.5,37.46875,25,62.46875,0.5,0,130,16900,70,125.125,31.28125,2,0,2,60.46875,0,0,"1",18,3
"78.2",1,2,1,121615,1216,3,82.91015625,229.26796875,50,1,2,25,NA,NA,359.375,57.91015625,25,82.91015625,0.5,0,115,13225,45,80.859375,20.21484375,0,0,0,82.91015625,0,0,"1",18,3
"78.3",1,2,1,121615,1216,4,67.15625,296.42421875,50,1,2,25,NA,NA,344.375,42.15625,25,67.15625,0.5,0,145,21025,40,68.875,17.21875,0,0,0,67.15625,0,0,"1",18,3
"78.4",1,2,1,121615,1216,5,82,378.42421875,50,1,2,25,NA,NA,360,57,25,82,0.5,0,120,14400,40,72,18,0,0,0,82,0,0,"1",18,3
"78.5",1,2,1,121615,1216,6,79.85525,458.27946875,50,1,2,25,NA,NA,359.9,54.85525,25,79.85525,0.5,0,122,14884,42,75.579,18.89475,0,0,0,79.85525,0,0,"1",18,3
"78.6",1,2,1,121615,1216,7,84.52,542.79946875,50,1,2,25,NA,NA,359.6,59.52,25,84.52,0.5,0,116,13456,40,71.92,17.98,0,0,0,84.52,0,0,"1",18,3
"78.7",1,2,1,121615,1216,8,75.47625,618.27571875,50,1,2,25,NA,NA,357.975,51.47625,25,76.47625,0.5,0,129,16641,40,71.595,17.89875,1,0,1,75.47625,0,0,"1",18,3
"78.8",1,2,1,121615,1216,9,77.68625,695.96196875,50,1,2,25,NA,NA,358.775,52.68625,25,77.68625,0.5,0,127,16129,40,71.755,17.93875,0,0,0,77.68625,0,0,"1",18,3
"78.9",1,2,1,121615,1216,10,56.03625,751.99821875,50,1,2,25,NA,NA,341.775,41.03625,25,66.03625,0.5,0,147,21609,40,68.355,17.08875,10,0,10,56.03625,0,0,"1",18,3
"78.10",1,2,1,121615,1216,11,66.595,818.59321875,50,1,2,25,NA,NA,343.1,41.595,25,66.595,0.5,0,146,21316,40,68.62,17.155,0,0,0,66.595,0,0,"1",18,3
"78.11",1,2,1,121615,1216,12,67.15625,885.74946875,50,1,2,25,NA,NA,344.375,42.15625,25,67.15625,0.5,0,145,21025,40,68.875,17.21875,0,0,0,67.15625,0,0,"1",18,3
"78.12",1,2,1,121615,1216,13,57.955,943.70446875,50,1,2,25,NA,NA,315.9,32.955,25,57.955,0.5,0,162,26244,40,63.18,15.795,0,0,0,57.955,0,0,"1",18,3
"78.13",1,2,1,121615,1216,14,82,1025.70446875,50,1,2,25,NA,NA,360,57,25,82,0.5,0,120,14400,40,72,18,0,0,0,82,0,0,"1",18,3
"78.14",1,2,1,121615,1216,15,71.155,1096.85946875,50,1,2,25,NA,NA,351.9,46.155,25,71.155,0.5,0,138,19044,40,70.38,17.595,0,0,0,71.155,0,0,"1",18,3
"79",1,2,1,121316,1213,1,74.60625,74.60625,50,1,1,35,NA,NA,357.5,59.60625,15,74.60625,0.3,0,130,16900,82,146.575,36.64375,0,0,0,74.60625,0,0,"1",20,3.9
"79.1",1,2,1,121316,1213,2,105.434375,180.040625,50,1,1,30,NA,NA,357.5,85.434375,20,105.434375,0.4,0,110,12100,27,48.2625,12.065625,0,0,0,105.434375,0,0,"1",20,3.9
"79.2",1,2,1,121316,1213,3,100.9375,280.978125,50,1,1,30,NA,NA,350,80.9375,20,100.9375,0.4,0,100,10000,55,96.25,24.0625,0,0,0,100.9375,0,0,"1",20,3.9
"79.3",1,2,1,121316,1213,4,90.4,371.378125,50,1,1,40,NA,NA,360,80.4,10,90.4,0.2,0,120,14400,88,158.4,39.6,0,0,0,90.4,0,0,"1",20,3.9
"79.4",1,2,1,121316,1213,5,60.625,432.003125,50,1,1,20,NA,NA,350,30.625,30,60.625,0.6,0,100,10000,90,157.5,39.375,0,0,0,60.625,0,0,"1",20,3.9
"79.5",1,2,1,121316,1213,6,80.976,512.979125,50,1,1,32,NA,NA,358.4,62.976,18,80.976,0.36,0,112,12544,88,157.696,39.424,0,0,0,80.976,0,0,"1",20,3.9
"79.6",1,2,1,121316,1213,7,67.992125,580.97125,50,1,1,38,NA,NA,335.975,55.992125,12,67.992125,0.24,0,151,22801,68,114.2315,28.557875,0,0,0,67.992125,0,0,"1",20,3.9
"79.7",1,2,1,121316,1213,8,53.39225,634.3635,50,1,1,30,NA,NA,351.9,33.39225,20,53.39225,0.4,0,138,19044,98,172.431,43.10775,0,0,0,53.39225,0,0,"1",20,3.9
"79.8",1,2,1,121316,1213,9,50.2571875,684.6206875,50,1,1,25,NA,NA,332.775,25.2571875,25,50.2571875,0.5,0,153,23409,70,116.47125,29.1178125,0,0,0,50.2571875,0,0,"1",20,3.9
"79.9",1,2,1,121316,1213,10,68.984375,753.6050625,50,1,1,30,NA,NA,357.5,48.984375,20,68.984375,0.4,0,130,16900,75,134.0625,33.515625,0,0,0,68.984375,0,0,"1",20,3.9
"79.10",1,2,1,121316,1213,11,67.9921875,821.59725,50,1,1,35,NA,NA,344.375,52.9921875,15,67.9921875,0.3,0,145,21025,70,120.53125,30.1328125,0,0,0,67.9921875,0,0,"1",20,3.9
"79.11",1,2,1,121316,1213,12,61.1171875,882.7144375,50,1,1,30,NA,NA,344.375,41.1171875,20,61.1171875,0.4,0,145,21025,70,120.53125,30.1328125,0,0,0,61.1171875,0,0,"1",20,3.9
"79.12",1,2,1,121316,1213,13,75.5,958.2144375,50,1,1,35,NA,NA,357.5,60.5,15,75.5,0.3,0,130,16900,80,143,35.75,0,0,0,75.5,0,0,"1",20,3.9
"79.13",1,2,1,121316,1213,14,56.6,1014.8144375,50,1,1,35,NA,NA,320,41.6,15,56.6,0.3,0,160,25600,71,113.6,28.4,0,0,0,56.6,0,0,"1",20,3.9
"79.14",1,2,1,121316,1213,15,61.953125,1076.7675625,50,1,1,40,NA,NA,344.375,51.953125,10,61.953125,0.2,0,145,21025,100,172.1875,43.046875,0,0,0,61.953125,0,0,"1",20,3.9
"80",1,2,1,121616,1216,1,50,50,50,2,0,0,NA,NA,355.775,0,50,50,1,1,107,11449,50,88.94375,0,0,0,0,50,0,0,"1",20,3.7
"80.1",1,2,1,121616,1216,2,56.75,106.75,50,2,0,20,NA,NA,357.5,35.75,30,65.75,0.6,1,130,16900,70,125.125,0,0,0,0,56.75,3,9,"1",20,3.7
"80.2",1,2,1,121616,1216,3,61.953125,168.703125,50,2,0,15,NA,NA,359.375,26.953125,35,61.953125,0.7,1,115,13225,45,80.859375,0,0,0,0,61.953125,0,0,"1",20,3.7
"80.3",1,2,1,121616,1216,4,60.828125,229.53125,50,2,0,15,NA,NA,344.375,25.828125,35,60.828125,0.7,1,145,21025,40,68.875,0,0,0,0,60.828125,0,0,"1",20,3.7
"80.4",1,2,1,121616,1216,5,62,291.53125,50,2,0,15,NA,NA,360,27,35,62,0.7,1,120,14400,40,72,0,0,0,0,62,0,0,"1",20,3.7
"80.5",1,2,1,121616,1216,6,48.5915,340.12275,50,2,0,17,NA,NA,359.9,30.5915,33,63.5915,0.66,1,122,14884,42,75.579,0,0,0,0,48.5915,5,15,"1",20,3.7
"80.6",1,2,1,121616,1216,7,61.97,402.09275,50,2,0,15,NA,NA,359.6,26.97,35,61.97,0.7,1,116,13456,40,71.92,0,0,0,0,61.97,0,0,"1",20,3.7
"80.7",1,2,1,121616,1216,8,61.848125,463.940875,50,2,0,15,NA,NA,357.975,26.848125,35,61.848125,0.7,1,129,16641,40,71.595,0,0,0,0,61.848125,0,0,"1",20,3.7
"80.8",1,2,1,121616,1216,9,61.908125,525.849,50,2,0,15,NA,NA,358.775,26.908125,35,61.908125,0.7,1,127,16129,40,71.755,0,0,0,0,61.908125,0,0,"1",20,3.7
"80.9",1,2,1,121616,1216,10,48.633125,574.482125,50,2,0,15,NA,NA,341.775,25.633125,35,60.633125,0.7,1,147,21609,40,68.355,0,0,0,0,48.633125,4,12,"1",20,3.7
"80.10",1,2,1,121616,1216,11,60.7325,635.214625,50,2,0,15,NA,NA,343.1,25.7325,35,60.7325,0.7,1,146,21316,40,68.62,0,0,0,0,60.7325,0,0,"1",20,3.7
"80.11",1,2,1,121616,1216,12,60.828125,696.04275,50,2,0,15,NA,NA,344.375,25.828125,35,60.828125,0.7,1,145,21025,40,68.875,0,0,0,0,60.828125,0,0,"1",20,3.7
"80.12",1,2,1,121616,1216,13,55.6925,751.73525,50,2,0,15,NA,NA,315.9,23.6925,35,58.6925,0.7,1,162,26244,40,63.18,0,0,0,0,55.6925,1,3,"1",20,3.7
"80.13",1,2,1,121616,1216,14,62,813.73525,50,2,0,15,NA,NA,360,27,35,62,0.7,1,120,14400,40,72,0,0,0,0,62,0,0,"1",20,3.7
"80.14",1,2,1,121616,1216,15,61.3925,875.12775,50,2,0,15,NA,NA,351.9,26.3925,35,61.3925,0.7,1,138,19044,40,70.38,0,0,0,0,61.3925,0,0,"1",20,3.7
"81",1,2,1,121317,1213,1,100.85625,100.85625,50,1,3,50,NA,NA,357.5,100.85625,0,100.85625,0,0,130,16900,82,146.575,36.64375,0,0,0,100.85625,0,0,"1",19,3.9
"81.1",1,2,1,121317,1213,2,105.434375,206.290625,50,1,3,30,NA,NA,357.5,85.434375,20,105.434375,0.4,0,110,12100,27,48.2625,12.065625,0,0,0,105.434375,0,0,"1",19,3.9
"81.2",1,2,1,121317,1213,3,88.4375,294.728125,50,1,3,25,NA,NA,350,63.4375,25,88.4375,0.5,0,100,10000,55,96.25,24.0625,0,0,0,88.4375,0,0,"1",19,3.9
"81.3",1,2,1,121317,1213,4,90.4,385.128125,50,1,3,40,NA,NA,360,80.4,10,90.4,0.2,0,120,14400,88,158.4,39.6,0,0,0,90.4,0,0,"1",19,3.9
